"","Municipi","Any","Comarca","Població","paper_cartro","vidre","envasos","piles","kg_hab_any_recollida","rs_rm","suma_fraccio_resta","kg_hab_any","model_rs","percentatge_poblacio_pap","fraccions_pap"
"3335","Camarles",2014,"Baix Ebre",3514,81.57,61.44,51.88,0.26,173.24,44.53,758.27,389.03,NA,0,NA
"3336","Camarles",2015,"Baix Ebre",3476,80.97,60.31,50.85,0.1,174.59,43.79,778.95,398.68,NA,0,NA
"3337","Camarles",2019,"Baix Ebre",3224,94.58,70.38,51.49,0.19,202.68,44,831.61,460.62,NA,0,NA
"3338","Camarles",2016,"Baix Ebre",3349,86.45,55.83,52.41,0.18,204.43,45.6,816.63,448.27,NA,0,NA
"3339","Camarles",2018,"Baix Ebre",3278,97.32,66.13,58.97,0.29,230.7,46.67,864.25,494.35,NA,0,NA
"3340","Camarles",2017,"Baix Ebre",3270,89.67,60.9,51.05,0.26,215.35,45.51,843.16,473.2,NA,0,NA
"3341","Cambrils",2000,"Baix Camp",17536,202.1,287.72,21.39,0.68,64.61,5.84,18265,1106.19,NA,0,NA
"3342","Cambrils",2004,"Baix Camp",24604,392.73,424.12,77.07,1.28,43.79,5.23,19518.43,837.09,NA,0,NA
"3343","Cambrils",2001,"Baix Camp",17536,224.21,339.48,34.91,0.58,62.53,5.53,18749,1131.7,NA,0,NA
"3344","Cambrils",2005,"Baix Camp",26209,1186.22,693.83,691.14,1.47,368.88,36.18,17057,1019.68,NA,0,NA
"3345","Cambrils",2002,"Baix Camp",21000,292.03,368.53,44.44,1.01,91.23,9.26,18772,985.13,NA,0,NA
"3346","Cambrils",2006,"Baix Camp",27848,1284.22,973.8,882.97,1.56,402.13,41.79,15600.4,962.33,NA,0,NA
"3347","Cambrils",2003,"Baix Camp",23555,370.7,443.72,78.51,0.67,88.7,9.87,19076,898.54,NA,0,NA
"3348","Cambrils",2007,"Baix Camp",29112,1734.52,1043.36,933.44,1.51,354.51,40.02,15466.82,885.8,NA,0,NA
"3349","Cambrils",2008,"Baix Camp",30956,1799.98,1133.72,1169.92,1.68,373.45,45.88,13638.1,814.01,NA,0,NA
"3350","Cambrils",2009,"Baix Camp",31720,1811.55,1207.36,1263.3,2.69,395.14,51.68,11720.02,764.63,NA,0,NA
"3351","Cambrils",2010,"Baix Camp",32422,1764.4,1216.28,1321.54,2.11,396.2,53.37,11221.33,742.3,NA,0,NA
"3352","Cambrils",2014,"Baix Camp",33301,1082.56,1311.36,1087.9,3.94,358.33,51.84,11086,691.24,NA,0,NA
"3353","Cambrils",2011,"Baix Camp",33008,1638.78,1268.25,1298.65,1.9,374.88,52.55,11171.7,713.33,NA,0,NA
"3354","Cambrils",2015,"Baix Camp",32915,1141.57,1310.35,1114.54,2.1,401.94,54.72,10945.98,734.49,NA,0,NA
"3355","Cambrils",2012,"Baix Camp",33535,1411,1265.5,1258.92,1.52,345.71,50.81,11222.26,680.35,NA,0,NA
"3356","Cambrils",2019,"Baix Camp",33898,1368.62,1470.68,1391.36,2.58,378.21,49.54,13057.34,763.41,NA,0,NA
"3357","Cambrils",2013,"Baix Camp",33775,1248.6,1252.28,1088.99,1.72,330.06,49.95,11168.64,660.74,NA,0,NA
"3358","Cambrils",2018,"Baix Camp",33362,1328.37,1420.05,1320.18,2.73,376.11,49.62,12739.32,757.96,NA,0,NA
"3359","Cambrils",2017,"Baix Camp",32855,1196.03,1359.68,1230.08,1.16,415.18,53.66,11780.36,773.74,NA,0,NA
"3360","Cambrils",2016,"Baix Camp",33273,1175.72,1336.27,1193.27,2.75,402.6,54.27,11287.38,741.84,NA,0,NA
"3361","Camós",2001,"Pla de l'Estany",621,15.34,6.2,3.16,0,39.82,10.28,215.83,387.38,"Porta a porta",0,"4"
"3362","Camós",2011,"Pla de l'Estany",684,30.14,11.77,13.59,0.04,192.17,39.09,204.83,491.63,"Porta a porta",0,"4"
"3363","Camós",2016,"Pla de l'Estany",683,10.1,8.73,7.13,0.06,131.85,30.89,201.43,426.76,"Porta a porta",0,"4"
"3364","Camós",2004,"Pla de l'Estany",659,15.73,8.62,7.14,0.04,63.85,13.69,265.36,466.52,"Porta a porta",0,"4"
"3365","Camós",2006,"Pla de l'Estany",677,14.65,7.25,8.53,0.04,97.86,21.8,237.65,448.89,"Porta a porta",0,"4"
"3366","Camós",2019,"Pla de l'Estany",693,13.68,17.35,15.76,0.08,205.53,48.8,149.45,421.19,"Porta a porta",44,"4"
"3367","Camós",2009,"Pla de l'Estany",692,29.11,17.43,16.9,0.06,236.78,43.95,209.01,538.82,"Porta a porta",0,"4"
"3368","Camós",2015,"Pla de l'Estany",683,8.92,13.77,5.43,0.07,138.25,32.16,199.18,429.88,"Porta a porta",0,"4"
"3369","Camós",2000,"Pla de l'Estany",621,11.81,6.6,2.03,0,32.96,8.81,211.85,374.1,"Porta a porta",0,"4"
"3370","Camós",2010,"Pla de l'Estany",681,30.14,9.21,15.83,0.06,213.78,43.31,190.57,493.62,"Porta a porta",0,"4"
"3371","Camós",2008,"Pla de l'Estany",696,24.29,9.3,14.77,0.05,169.4,34.02,228.64,497.91,"Porta a porta",0,"4"
"3372","Camós",2014,"Pla de l'Estany",686,7.04,5.07,5.85,0.05,105.24,26.63,198.87,395.14,"Porta a porta",0,"4"
"3373","Camós",2002,"Pla de l'Estany",638,22.71,7.66,4.39,0.05,61.03,16.35,199.22,373.29,"Porta a porta",0,"4"
"3374","Camós",2005,"Pla de l'Estany",673,11.29,4.18,7.42,0.05,67.09,15.35,249.01,437.09,"Porta a porta",0,"4"
"3375","Camós",2013,"Pla de l'Estany",692,14.46,13.21,15.11,0.06,151.76,35.27,192.73,430.27,"Porta a porta",0,"4"
"3376","Camós",2007,"Pla de l'Estany",698,19.31,7.78,9.68,0.07,133.14,27.76,241.8,479.56,"Porta a porta",0,"4"
"3378","Camós",2003,"Pla de l'Estany",661,23.2,8.47,8.32,0.05,75.19,17.71,230.99,424.65,"Porta a porta",0,"4"
"3379","Camós",2012,"Pla de l'Estany",677,24.93,9.13,17.15,0.06,179.81,39.63,185.43,453.71,"Porta a porta",0,"4"
"3380","Camós",2017,"Pla de l'Estany",687,15.76,19.52,11.76,0.07,150.12,35.46,187.68,423.31,"Porta a porta",0,"4"
"3381","Campdevànol",2003,"Ripollès",3374,63.41,51.13,18.87,0,39.6,8.55,1430,463.43,NA,0,NA
"3382","Campdevànol",2000,"Ripollès",3347,52.32,53.2,11.21,0,34.92,8.45,1267,413.47,NA,0,NA
"3383","Campdevànol",2007,"Ripollès",3519,136.53,72.58,44.76,0,121.31,21.35,1572.41,568.15,NA,0,NA
"3384","Campdevànol",2004,"Ripollès",3361,67.9,72.61,25.24,0,49.37,11.09,1330,445.09,NA,0,NA
"3385","Campdevànol",2001,"Ripollès",3347,56.66,60.4,16.78,0,40.04,9.19,1324,435.62,NA,0,NA
"3386","Campdevànol",2008,"Ripollès",3501,144.26,79.44,52.24,0,163.84,26.33,1604.65,622.18,NA,0,NA
"3387","Campdevànol",2005,"Ripollès",3432,63.22,66.59,34.79,0,80.53,17.96,1262.49,448.39,NA,0,NA
"3388","Campdevànol",2002,"Ripollès",3378,57.42,52.23,18.96,0,38.14,8.64,1362,441.34,NA,0,NA
"3389","Campdevànol",2009,"Ripollès",3505,139.38,86.41,62.12,0,166.53,26.83,1591.8,620.69,NA,0,NA
"3390","Campdevànol",2006,"Ripollès",3499,87.24,62.74,26.63,0,89.66,20.44,1221.13,438.65,NA,0,NA
"3391","Campdevànol",2010,"Ripollès",3499,145.16,117.57,63.45,0,172,29.58,1432.67,581.45,NA,0,NA
"3392","Campdevànol",2011,"Ripollès",3477,145.57,130.15,70.64,0,185.07,33.48,1278.27,552.7,NA,0,NA
"3393","Campdevànol",2015,"Ripollès",3352,114.93,75.46,57.61,0.18,264.34,45.18,1075.13,585.09,NA,0,NA
"3394","Campdevànol",2012,"Ripollès",3469,113.82,78.15,69.46,0,159.47,32.82,1132.21,485.85,NA,0,NA
"3395","Campdevànol",2013,"Ripollès",3422,109.35,78.52,57.43,0.13,187.06,36.96,1091.67,506.08,NA,0,NA
"3396","Campdevànol",2014,"Ripollès",3395,114.32,65.85,59.6,0.15,194.15,37.68,1090.19,515.27,NA,0,NA
"3397","Campdevànol",2016,"Ripollès",3314,120.34,70.81,63.85,0.12,247.06,43.6,1059.08,566.64,NA,0,NA
"3398","Campdevànol",2019,"Ripollès",3223,139,84.71,94.9,0.14,291.64,52.33,856.33,557.33,NA,0,NA
"3399","Campdevànol",2018,"Ripollès",3204,126.87,63.04,76.98,0.22,327.62,50.27,1038.38,651.71,NA,0,NA
"3400","Campdevànol",2017,"Ripollès",3243,127.07,73.71,69.47,0.26,261.52,45.2,1028.23,578.58,NA,0,NA
"3401","Campelles",2000,"Ripollès",127,1.3,3.4,0.31,0,39.5,4.78,100,826.9,NA,0,NA
"3402","Campelles",2001,"Ripollès",127,1.6,4,0.55,0,48.44,5.49,106,883.09,NA,0,NA
"3403","Campelles",2002,"Ripollès",120,1.58,5.85,0.41,0,65.44,6.72,109,973.78,NA,0,NA
"3404","Campelles",2003,"Ripollès",124,1.62,4.99,0.38,0,56.44,5.74,115,983.86,NA,0,NA
"3405","Campelles",2007,"Ripollès",111,6.05,4.74,1.77,0,281.65,27.48,82.49,1024.83,NA,0,NA
"3406","Campelles",2004,"Ripollès",122,1.48,3.73,0.33,0,45.49,4.93,107,922.54,NA,0,NA
"3407","Campelles",2008,"Ripollès",128,7.77,3.19,2.02,0,199.08,20.4,99.44,975.96,NA,0,NA
"3408","Campelles",2005,"Ripollès",114,2.45,2.14,1.54,0,156.38,14.3,106.87,1093.84,NA,0,NA
"3409","Campelles",2009,"Ripollès",125,4.43,6.33,1.5,0,223.79,29.42,67.1,760.59,NA,0,NA
"3410","Campelles",2006,"Ripollès",106,7.39,5.31,2.26,0,263.63,22.12,98.39,1191.84,NA,0,NA
"3411","Campelles",2010,"Ripollès",127,3.87,8.51,3.17,0,205.39,28.25,66.24,726.96,NA,0,NA
"3412","Campelles",2011,"Ripollès",136,4.55,8.01,2.41,0,256.64,39.24,54.04,653.99,NA,0,NA
"3413","Campelles",2015,"Ripollès",127,4.04,5.07,4.17,0,204.41,29.25,62.78,698.74,NA,0,NA
"3414","Campelles",2012,"Ripollès",136,4.08,4.37,2.84,0,212.18,35.45,52.55,598.58,NA,0,NA
"3415","Campelles",2013,"Ripollès",137,2.55,7.59,2.18,0,229.11,36.44,54.74,628.67,NA,0,NA
"3416","Campelles",2014,"Ripollès",132,3.32,5.6,2.1,0,244.22,35.48,58.62,688.31,NA,0,NA
"3417","Campelles",2018,"Ripollès",133,3.85,8.03,4.73,0,259.74,31.01,76.86,837.64,NA,0,NA
"3418","Campelles",2017,"Ripollès",135,7.33,6.01,3.09,0,202.43,27.79,71.01,728.43,NA,0,NA
"3419","Campelles",2016,"Ripollès",137,0.68,5.57,4.7,0,170.78,25.92,66.88,658.96,NA,0,NA
"3420","Campelles",2019,"Ripollès",139,4.8,5.15,5.17,0,171.52,27.88,61.67,615.19,NA,0,NA
"3421","Campins",2000,"Vallès Oriental",242,0.24,0.08,0,0,20.8,2.03,242.85,1024.32,NA,0,NA
"3422","Campins",2001,"Vallès Oriental",242,0,0,0,0,0.03,0,259.15,1070.9,NA,0,NA
"3423","Campins",2002,"Vallès Oriental",294,0,0,0,0,0.04,0.01,259.15,881.51,NA,0,NA
"3424","Campins",2003,"Vallès Oriental",313,0,0,0,0,0.04,0.01,212.48,678.89,NA,0,NA
"3425","Campins",2004,"Vallès Oriental",334,0,0,0,0,0.03,0.01,120.98,362.25,NA,0,NA
"3426","Campins",2005,"Vallès Oriental",354,0,0,0,0,25.38,2.43,360.65,1044.16,NA,0,NA
"3427","Campins",2006,"Vallès Oriental",363,17.4,18.44,13.09,0.01,415.96,90.39,16.05,460.17,NA,0,NA
"3428","Campins",2007,"Vallès Oriental",378,21.69,23.29,16.87,0.01,398.3,63.48,86.63,627.48,NA,0,NA
"3429","Campins",2008,"Vallès Oriental",380,20.14,22.81,18.19,0.02,422.78,61.8,99.33,684.16,NA,0,NA
"3430","Campins",2009,"Vallès Oriental",390,18.93,17.25,16.88,0.02,394.74,59.64,104.18,661.87,NA,0,NA
"3431","Campins",2013,"Vallès Oriental",544,12.8,17.28,14.15,0.04,217.55,56.19,92.29,387.2,NA,0,NA
"3432","Campins",2011,"Vallès Oriental",480,17.02,18.2,15.97,0.01,259.42,52.75,111.53,491.77,NA,0,NA
"3433","Campins",2010,"Vallès Oriental",413,18.65,18.14,16.35,0.02,361.32,57.04,112.37,633.4,NA,0,NA
"3434","Campins",2018,"Vallès Oriental",515,15.92,21.12,17.86,0.09,223.49,48.49,122.29,460.95,NA,0,NA
"3435","Campins",2017,"Vallès Oriental",498,13.11,21.01,16.51,0.09,293.36,53.39,127.56,549.51,NA,0,NA
"3436","Campins",2019,"Vallès Oriental",529,16.61,22.96,17.71,0.08,233.08,43.73,158.65,533,NA,0,NA
"3437","Campins",2012,"Vallès Oriental",496,14.74,19.03,15.83,0.07,258.22,49.03,133.15,526.67,NA,0,NA
"3438","Campins",2016,"Vallès Oriental",470,13.05,19.48,15.43,0.1,296.08,56.68,106.34,522.33,NA,0,NA
"3439","Campins",2015,"Vallès Oriental",491,14.33,18.48,14.08,0.11,276.4,54.47,113.44,507.43,NA,0,NA
"3440","Campins",2014,"Vallès Oriental",521,13.05,17.85,14.78,0.02,215.07,52.59,101,408.94,NA,0,NA
"3441","Campllong",2000,"Gironès",280,7.85,14.73,2.21,0,103.92,15.92,153.69,652.81,NA,0,NA
"3442","Campllong",2001,"Gironès",280,9.09,15.31,4.69,0,103.93,17.45,137.64,595.5,NA,0,NA
"3443","Campllong",2002,"Gironès",311,9.93,20.13,7.82,0,191.09,29.38,142.88,650.51,NA,0,NA
"3444","Campllong",2003,"Gironès",338,25.6,46.48,16.97,0,330.58,41.47,157.72,797.21,NA,0,NA
"3445","Campllong",2004,"Gironès",352,28.19,42.26,4.49,0,519.65,56.12,143.04,926.01,NA,0,NA
"3446","Campllong",2005,"Gironès",368,29.01,42.81,16.49,0,520.96,60.72,124.01,857.95,NA,0,NA
"3447","Campllong",2006,"Gironès",381,29.86,37.91,15.92,0.02,393.06,67.93,70.69,578.6,NA,0,NA
"3448","Campllong",2007,"Gironès",400,30.2,38.95,15.06,0,397.79,69.29,70.52,574.09,NA,0,NA
"3449","Campllong",2008,"Gironès",423,24.68,22.34,13.92,0.03,345.27,67.83,69.28,509.06,NA,0,NA
"3450","Campllong",2009,"Gironès",423,24.2,21.89,14.61,0.01,329.28,66.45,70.31,495.5,NA,0,NA
"3451","Campllong",2010,"Gironès",467,24.43,20.18,14.37,0.01,311.13,61.71,90.14,504.15,NA,0,NA
"3452","Campllong",2011,"Gironès",497,21.85,26.39,14.34,0,229.19,54.64,94.57,419.47,NA,0,NA
"3453","Campllong",2016,"Gironès",516,17.43,20.15,13.63,0.02,268.55,47.21,154.97,568.88,NA,0,NA
"3454","Campllong",2015,"Gironès",499,17.18,28.23,15.18,0.03,287.15,54.15,121.32,530.28,NA,0,NA
"3455","Campllong",2012,"Gironès",525,18.47,26.12,13.98,0,214.04,32.75,230.8,653.66,NA,0,NA
"3456","Campllong",2014,"Gironès",515,16.74,29.98,14.69,0.03,234.54,50.71,117.39,462.48,NA,0,NA
"3457","Campllong",2013,"Gironès",515,16.54,26.69,14.02,0,236.33,50.18,120.82,470.93,NA,0,NA
"3458","Campllong",2018,"Gironès",535,24.25,19.81,15.32,0.05,273.08,47.62,160.68,573.42,NA,0,NA
"3459","Campllong",2019,"Gironès",547,29.48,24.24,20.86,0.05,310.13,52.78,151.79,587.62,NA,0,NA
"3460","Campllong",2017,"Gironès",525,17.81,17.83,13.96,0.04,216.77,43.94,145.19,493.32,NA,0,NA
"3461","Camprodon",2000,"Ripollès",2308,27.36,55.7,1.98,0,36.89,5.65,1422,653.01,NA,0,NA
"3462","Camprodon",2001,"Ripollès",2308,28.34,58.42,2.35,0,38.66,5.62,1499,688.14,NA,0,NA
"3463","Camprodon",2002,"Ripollès",2248,37.98,57.67,3.41,0,44.14,6.08,1532,725.63,NA,0,NA
"3464","Camprodon",2003,"Ripollès",2343,24.31,37.12,5.22,0,28.51,4.01,1600,711.39,NA,0,NA
"3465","Camprodon",2007,"Ripollès",2516,115.57,76.09,15.87,0.16,149.22,21.53,1368.19,693.01,NA,0,NA
"3466","Camprodon",2004,"Ripollès",2390,31.63,54.91,6.4,0,38.94,5.89,1488,661.54,NA,0,NA
"3467","Camprodon",2008,"Ripollès",2578,150.28,82.36,28.73,0.15,192.13,25.59,1440.58,750.93,NA,0,NA
"3468","Camprodon",2005,"Ripollès",2446,37.91,51.8,8.35,0,110.3,16.54,1361.49,666.92,NA,0,NA
"3469","Camprodon",2009,"Ripollès",2542,125.32,87.11,34.24,0.42,203.83,29.45,1241.28,692.14,NA,0,NA
"3470","Camprodon",2006,"Ripollès",2438,94.08,67.66,28.72,0,169.18,24.54,1268.48,689.48,NA,0,NA
"3471","Camprodon",2010,"Ripollès",2479,106.04,45.96,33.42,0.07,165.14,26.41,1140.55,625.23,NA,0,NA
"3472","Camprodon",2014,"Ripollès",2359,97.01,91.23,35.02,0.22,211.54,34.85,932.82,606.97,NA,0,NA
"3473","Camprodon",2011,"Ripollès",2450,101.28,47.04,34.81,0.11,186.49,31.23,1005.92,597.07,NA,0,NA
"3474","Camprodon",2015,"Ripollès",2299,98.17,103.7,30.93,0.17,230.54,35.86,947.85,642.83,NA,0,NA
"3475","Camprodon",2012,"Ripollès",2466,87.1,73.92,33.86,0.31,196.15,34.14,933.15,574.55,NA,0,NA
"3476","Camprodon",2013,"Ripollès",2466,79.38,95.91,39.09,0.11,195.97,34.4,921.7,569.73,NA,0,NA
"3477","Camprodon",2017,"Ripollès",2214,111.74,114.32,45.46,0.28,265.09,37.79,966.06,701.43,NA,0,NA
"3478","Camprodon",2016,"Ripollès",2221,104.85,128.53,38.46,0.18,250.73,36.8,956.3,681.3,NA,0,NA
"3479","Camprodon",2019,"Ripollès",2281,130.94,131.73,69.96,0.25,301.81,42.28,939.65,713.75,NA,0,NA
"3480","Camprodon",2018,"Ripollès",2261,113.57,116.48,55.93,0.15,286.72,39.5,992.88,725.86,NA,0,NA
"3481","Canejan",2000,"Val d'Aran",104,0,0,0,0,0.05,0.01,92.97,893.98,NA,0,NA
"3482","Canejan",2001,"Val d'Aran",104,0,5.32,0,0,62.98,6.67,91.69,944.61,NA,0,NA
"3483","Canejan",2002,"Val d'Aran",110,0,6.32,0,0,57.46,6.17,96.15,931.52,NA,0,NA
"3484","Canejan",2003,"Val d'Aran",105,2.05,6.49,0.02,0,81.5,7.88,100.07,1034.55,NA,0,NA
"3485","Canejan",2004,"Val d'Aran",108,3.69,7.9,0.09,0,108.24,9.68,109.1,1118.43,NA,0,NA
"3486","Canejan",2005,"Val d'Aran",107,3.5,6.83,0.18,0,98.23,8.93,107.14,1099.5,NA,0,NA
"3487","Canejan",2006,"Val d'Aran",104,3.94,5.64,0.18,0,93.9,10.3,85.04,911.56,NA,0,NA
"3488","Canejan",2007,"Val d'Aran",104,3.13,5.33,0.09,0,82.24,10.39,73.8,791.87,NA,0,NA
"3489","Canejan",2008,"Val d'Aran",110,4.22,5.49,0.2,0,90.23,12.12,71.97,744.54,NA,0,NA
"3490","Canejan",2009,"Val d'Aran",104,3.76,4.49,0.13,0,80.62,11.89,62.16,678.32,NA,0,NA
"3491","Canejan",2010,"Val d'Aran",103,3.89,2.14,0.1,0,59.6,8.87,63.06,671.84,NA,0,NA
"3492","Canejan",2017,"Val d'Aran",88,4.21,4.53,1.25,0,451.54,46.1,46.46,979.5,NA,0,NA
"3493","Canejan",2011,"Val d'Aran",104,3.51,4.52,0.43,0,81.44,12.79,57.77,636.92,NA,0,NA
"3494","Canejan",2018,"Val d'Aran",84,4.67,4.38,1.57,0,327.16,38.57,43.77,848.23,NA,0,NA
"3495","Canejan",2015,"Val d'Aran",100,4.97,4.95,1.58,0.01,414.91,44,52.81,943.01,NA,0,NA
"3496","Canejan",2012,"Val d'Aran",109,4,4,1,0,173.38,24.26,59,714.66,NA,0,NA
"3497","Canejan",2019,"Val d'Aran",107,6.47,6.66,2.21,0,332.27,38.83,56,855.63,NA,0,NA
"3498","Canejan",2013,"Val d'Aran",102,2.99,4.59,0.6,0,165.9,22.44,58.49,739.33,NA,0,NA
"3499","Canejan",2016,"Val d'Aran",97,5.1,5,1.68,0.01,463.2,47.09,50.48,983.61,NA,0,NA
"3500","Canejan",2014,"Val d'Aran",102,3.6,4.89,1.27,0,155.97,23.19,52.68,672.44,NA,0,NA
"3501","Canet D'adri",2003,"Gironès",519,14.76,23.02,6.04,0,98,16.1,265.13,608.85,NA,0,NA
"3502","Canet D'adri",2000,"Gironès",503,4.23,13.4,0.39,0,52.31,9.74,243.82,537.04,NA,0,NA
"3503","Canet D'adri",2004,"Gironès",538,15.99,48.57,9.02,0,155.9,22.53,288.36,691.89,NA,0,NA
"3504","Canet D'adri",2001,"Gironès",503,4.37,16.23,0.49,0,41.98,7.58,257.6,554.11,NA,0,NA
"3505","Canet D'adri",2005,"Gironès",564,19.3,20.88,5.75,0,89.82,15.02,286.53,597.85,NA,0,NA
"3506","Canet D'adri",2002,"Gironès",528,7.89,22.43,2.95,0,73.02,12.65,266.28,577.33,NA,0,NA
"3507","Canet D'adri",2006,"Gironès",576,19.86,17.51,6.4,0.03,117.59,21.64,245.32,543.49,NA,0,NA
"3508","Canet D'adri",2007,"Gironès",599,20.3,23.52,7.65,0.02,136.12,29.19,197.84,466.4,NA,0,NA
"3509","Canet D'adri",2008,"Gironès",601,17.98,16.6,8.86,0,116.96,25.1,209.7,465.87,NA,0,NA
"3510","Canet D'adri",2009,"Gironès",605,15.54,14.35,9.15,0.04,111.27,22.44,232.64,495.8,NA,0,NA
"3511","Canet D'adri",2010,"Gironès",618,16,13.08,9.04,0.07,105.06,20.95,245,501.5,NA,0,NA
"3512","Canet D'adri",2014,"Gironès",644,11.02,25.08,9.35,0.02,137.02,28.7,219.21,477.4,NA,0,NA
"3513","Canet D'adri",2011,"Gironès",609,14.22,17.65,9.13,0,83.14,18.01,230.44,461.53,NA,0,NA
"3514","Canet D'adri",2012,"Gironès",624,13.41,19.2,9.17,0,150.12,35.32,171.58,425.09,NA,0,NA
"3515","Canet D'adri",2013,"Gironès",627,10.6,22.12,8.83,0.01,118.51,26.04,211.02,455.07,NA,0,NA
"3516","Canet D'adri",2015,"Gironès",671,11.9,23.01,9.7,0.03,160.05,30.86,240.58,518.59,NA,0,NA
"3517","Canet D'adri",2016,"Gironès",702,15.83,24.25,9.96,0.02,212.52,36.03,264.91,589.89,NA,0,NA
"3518","Canet D'adri",2018,"Gironès",708,22.37,28.67,20.18,0.03,189.26,42.35,182.44,446.95,NA,0,NA
"3519","Canet D'adri",2017,"Gironès",703,15.17,22.8,12.57,0.04,161.74,35.29,208.49,458.32,NA,0,NA
"3520","Canet D'adri",2019,"Gironès",723,24.6,28.17,24.92,0.05,189.61,45.94,161.3,412.71,NA,0,NA
"3521","Canet De Mar",2014,"Maresme",14123,449.54,470.32,464.24,0.99,326.84,66.2,2356.41,493.69,"Porta a porta",100,"4"
"3522","Canet De Mar",2017,"Maresme",14423,393.92,454.94,468.96,1.36,324.17,67.29,2273.14,481.78,"Porta a porta",100,"4"
"3523","Canet De Mar",2003,"Maresme",11722,184.55,149.69,55.88,0.25,52.9,8.5,6678.88,622.67,"Porta a porta",0,"4"
"3524","Canet De Mar",2004,"Maresme",12047,179.28,138.16,53.74,0.96,91.09,14.89,6270.46,611.59,"Porta a porta",0,"4"
"3525","Canet De Mar",2019,"Maresme",14526,503.86,460.39,504.04,1.33,324,65.62,2465.84,493.76,"Porta a porta",100,"4"
"3526","Canet De Mar",2002,"Maresme",10778,134.31,93.95,54.82,0.84,26.39,3.96,6906.18,667.16,"Porta a porta",0,"4"
"3528","Canet De Mar",2012,"Maresme",14183,483.76,475.96,475.4,1.13,330.63,67.55,2252.69,489.46,"Porta a porta",100,"4"
"3529","Canet De Mar",2000,"Maresme",9455,89.4,97.4,26.62,0.45,56.43,8.38,5836.58,673.73,"Porta a porta",0,"4"
"3530","Canet De Mar",2013,"Maresme",14124,444.2,454.58,462.98,0.71,302.5,66.11,2190.15,457.57,"Porta a porta",100,"4"
"3531","Canet De Mar",2006,"Maresme",12766,600.75,495.53,398.22,0.65,357.51,59.74,3075.74,598.44,"Porta a porta",100,"4"
"3532","Canet De Mar",2009,"Maresme",13548,531.15,552.69,387.8,0.68,334.17,60.42,2965.87,553.09,"Porta a porta",100,"4"
"3533","Canet De Mar",2016,"Maresme",14284,434.74,467.05,465.06,1.8,333.2,67.66,2275.4,492.5,"Porta a porta",100,"4"
"3534","Canet De Mar",2018,"Maresme",14583,473.37,465.16,501.22,1.57,317.31,65.68,2417.52,483.09,"Porta a porta",100,"4"
"3535","Canet De Mar",2011,"Maresme",14072,562.4,512.96,478,0.95,335.54,66.79,2348,502.39,"Porta a porta",100,"4"
"3536","Canet De Mar",2010,"Maresme",13915,565.16,557.66,458.82,0.66,335.45,63.86,2641.17,525.26,"Porta a porta",100,"4"
"3537","Canet De Mar",2015,"Maresme",14177,428.04,472.96,468.3,1.34,332.48,72.43,1794.26,459.04,"Porta a porta",100,"4"
"3538","Canet De Mar",2008,"Maresme",13381,579.52,567.1,410.94,1.18,344.88,60.13,3059.85,573.55,"Porta a porta",100,"4"
"3539","Canet De Mar",2001,"Maresme",9455,113.48,93.46,34.87,0.34,119.27,14.85,6465.93,803.13,"Porta a porta",0,"4"
"3540","Canet De Mar",2007,"Maresme",13181,600.72,548.57,385.08,1.67,373.62,61.65,3063.91,606.07,"Porta a porta",100,"4"
"3541","Canonja, La",2014,"Tarragonès",5807,190.32,126.57,158.4,0.09,157.95,29.12,2232.08,542.32,NA,0,NA
"3542","Canonja, La",2015,"Tarragonès",5839,153.35,78.91,111,0.31,132.96,34.23,1491.87,388.46,NA,0,NA
"3543","Canonja, La",2017,"Tarragonès",5804,152.54,81.7,113.84,0.29,118.62,27.39,1825.38,433.13,NA,0,NA
"3544","Canonja, La",2018,"Tarragonès",5842,164.65,108.28,132.01,0.39,135.75,28.76,1964.56,472.03,NA,0,NA
"3545","Canonja, La",2019,"Tarragonès",5893,173.92,113.76,135.4,0.23,160.81,33.46,1884.44,480.58,NA,0,NA
"3546","Canonja, La",2016,"Tarragonès",5846,151.11,80.22,111.96,0.27,115.32,26.08,1910.39,442.1,NA,0,NA
"3547","Canovelles",2000,"Vallès Oriental",13287,130.33,136.81,31.15,0.51,92.1,17.84,5634.4,516.16,NA,0,NA
"3548","Canovelles",2001,"Vallès Oriental",13287,122.78,126.35,37.02,0.79,60.09,11.93,5895.14,503.77,NA,0,NA
"3549","Canovelles",2002,"Vallès Oriental",12912,135.98,124.98,45.76,0.51,58.72,15.52,4127.93,378.42,NA,0,NA
"3550","Canovelles",2003,"Vallès Oriental",13701,174.65,134.81,58.04,0.15,79.57,16.27,5609.37,488.99,NA,0,NA
"3551","Canovelles",2004,"Vallès Oriental",14001,204.46,113.43,60.16,0.42,100.13,19.16,5914.36,522.56,NA,0,NA
"3552","Canovelles",2005,"Vallès Oriental",14668,236.57,129.72,67.92,0.62,96.9,25.77,4094.02,376.02,NA,0,NA
"3553","Canovelles",2006,"Vallès Oriental",15012,326.38,152.96,81.87,0.18,112.72,23.42,5534.51,481.39,NA,0,NA
"3554","Canovelles",2007,"Vallès Oriental",15704,245.87,156.1,102.39,0.67,89.84,22.37,4896,401.61,NA,0,NA
"3555","Canovelles",2008,"Vallès Oriental",15816,339.79,169.17,117.3,0.71,97.16,21.23,5700.88,457.61,NA,0,NA
